ResourceID,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
c3a77aa8-12c3-5969-8b0f-26d331266dda,originators (administrative),,,
240e7502-a6f7-56f7-8f49-38ed05a3363b,originators (administrative),,,
240e7502-a6f7-56f7-8f49-38ed05a3363b,originators (administrative),,,
d82358b9-f787-5653-adea-48b24582a4f7,originators (administrative),,,
a760382c-8307-531c-8f08-f93b89471ba6,originators (administrative),,,
d69fef50-63e5-5b92-8a8c-85a3d2b7e6f8,originators (administrative),,,
f8577e98-d4ce-5f32-a722-388ae5a62649,originators (administrative),,,
f8577e98-d4ce-5f32-a722-388ae5a62649,originators (administrative),,,
f8577e98-d4ce-5f32-a722-388ae5a62649,originators (administrative),,,
71335e51-8e28-5a51-9d98-9c499fa7b8de,originators (administrative),,,
1640d4c8-cab3-57cf-8350-3c96bcaeb669,originators (administrative),,,
8efab1f0-8d2b-56d5-b052-3e83aa328e89,originators (administrative),,,
53d8c3dc-89c5-50dd-982b-35406942ce6e,originators (administrative),,,
70945ccd-6a4e-5f0d-8fcf-e1e07d9d9fd5,originators (administrative),,,
4d2055f5-b053-5be0-bcfd-33a0be9e23c4,originators (administrative),,,
761e0f54-9b9c-570a-9c40-f4a2b4a71e67,originators (administrative),,,
66d2517f-12a1-5983-bd6d-e23e34cacef0,originators (administrative),,,
a54f467e-828a-5846-9cd9-b83ec544d1c1,originators (administrative),,,
6c96059d-ad56-5a86-a40d-fc32c384a070,originators (administrative),,,
7f6ec949-974d-5d04-86e2-7797e527bd48,originators (administrative),,,
7f6ec949-974d-5d04-86e2-7797e527bd48,originators (administrative),"Geadresseerd ""au sire Jean Mourentorff marchant libraire en Anvers",,
c27c0b7a-d3b0-5a08-be67-0b065af0d2d7,originators (administrative),,,
a646da10-3a60-5de6-9f41-b1fed8b2dd6c,originators (administrative),,,
0080ab7f-8e6d-5f07-8ad8-19fa53513765,originators (administrative),,,
0080ab7f-8e6d-5f07-8ad8-19fa53513765,originators (administrative),,,
977286db-e3f9-5b66-bb94-3b52515dfe30,originators (administrative),,,
977286db-e3f9-5b66-bb94-3b52515dfe30,originators (administrative),,,
f9a74939-99fd-5f57-858c-1d9f92b8a699,originators (administrative),,,
f9a74939-99fd-5f57-858c-1d9f92b8a699,originators (administrative),,,
26126f05-5dd7-5b3e-a75b-4d2001ac944e,originators (administrative),,,
a989cf65-86e5-5371-9fe3-a091c08dbe6b,originators (administrative),,,
a2748957-bb33-558c-abf6-fe1ae563e2c7,originators (administrative),,,
65bf108e-167e-50a5-97ed-c1f63e76109b,originators (administrative),,,
e52c700e-a2f4-56ca-97b9-b3b95dafd444,originators (administrative),,,
b303a14a-164a-5e2c-a9cc-2aac33398602,originators (administrative),,,
f0217ef9-82c6-53b8-a21d-8d8da97d1ac9,originators (administrative),,,
d31e8e8f-7487-5527-875f-e42f0764659b,originators (administrative),,,
d31e8e8f-7487-5527-875f-e42f0764659b,originators (administrative),,,
d31e8e8f-7487-5527-875f-e42f0764659b,originators (administrative),,,
9e73c5c6-13f7-52ef-b332-b9aa5c34024b,originators (administrative),,,
9e73c5c6-13f7-52ef-b332-b9aa5c34024b,originators (administrative),,,
6df59b63-4f4b-52cb-9656-f26be3f5514d,originators (administrative),,,
3f833d95-0021-5094-aa1b-1ec776428071,originators (administrative),,,
e9afc46c-6f4e-5fa5-8ff8-aa4c1c0f483b,originators (administrative),,,
e9afc46c-6f4e-5fa5-8ff8-aa4c1c0f483b,originators (administrative),,,
99566616-3068-5f05-9af6-d9e77c7c20fa,originators (administrative),,,
99566616-3068-5f05-9af6-d9e77c7c20fa,originators (administrative),,,
99566616-3068-5f05-9af6-d9e77c7c20fa,originators (administrative),,,
d30a91df-232d-5eda-99ab-9df9c514d8ca,originators (administrative),,,
bc0baeea-451e-527d-8171-19c55d7e4737,originators (administrative),,,
0ae9c6f4-3dc0-51df-b068-7d95981bf2e7,originators (administrative),,,
0ae9c6f4-3dc0-51df-b068-7d95981bf2e7,originators (administrative),,,
0ae9c6f4-3dc0-51df-b068-7d95981bf2e7,originators (administrative),,,
6b6a41ff-653a-53b6-9078-ef6a527587e5,originators (administrative),,,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,originators (administrative),,,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,originators (administrative),,,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,originators (administrative),,,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,originators (administrative),,,
aad1c9f5-4e67-5e9d-9713-009fa9735da0,originators (administrative),,,
24674e72-0b26-526a-8759-4d13e646041d,originators (administrative),,,
446c46ca-d3a3-592a-b365-7bd57ad4ee63,originators (administrative),,,
7bcaf89d-d1ec-5d0a-8739-34cc7a84aadd,originators (administrative),,,
fc3af7e3-f3f6-56af-9dc6-cfab1b3a3f6e,originators (administrative),,,
8d560dc0-e187-59c8-ba3e-f393ec73ebf7,originators (administrative),,,
8d560dc0-e187-59c8-ba3e-f393ec73ebf7,originators (administrative),,,
8d560dc0-e187-59c8-ba3e-f393ec73ebf7,originators (administrative),,,
bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,originators (administrative),,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,originators (administrative),,,
096f6819-7510-5d8a-a5e2-73c2e8096957,originators (administrative),,,
0dcb1b3f-a8c1-51c8-b77a-8f7d7985d4b5,originators (administrative),,,
0131a270-45ee-5a0d-a6d0-26bbfefb3adf,originators (administrative),,,
86c3e469-76ac-5ad1-ae14-27d5194ce2d7,originators (administrative),,,
f11aef1a-f95c-5158-a44f-d0bfff584292,originators (administrative),,,
0e4f781f-6b03-5094-8eac-8d74df7d9dbc,originators (administrative),,,
0e4f781f-6b03-5094-8eac-8d74df7d9dbc,originators (administrative),,,
44e53e73-d510-5357-8f60-49dc96a3d6b8,originators (administrative),,,
aa53a10a-fff4-5244-92a5-21741bda425a,originators (administrative),,,
d54717f4-7b5c-56a3-9537-5994cd7f760a,originators (administrative),,,
27cfdf9c-159d-5728-83d8-8a6be005fdf6,originators (administrative),,,
ed62bd4a-0209-5e34-b9a9-3e919333b4af,originators (administrative),,,
ed62bd4a-0209-5e34-b9a9-3e919333b4af,originators (administrative),,,
ed62bd4a-0209-5e34-b9a9-3e919333b4af,originators (administrative),,,
d91311fa-f48a-58dd-9345-45b566cc4051,originators (administrative),,,
85631bac-4e09-5831-99f3-6fe6a1d7eb7e,originators (administrative),,,
72d9f31a-6c74-532b-a956-dd787ce13959,originators (administrative),,,
d6cd08a9-390e-5ce7-b8bf-7c448db73ba2,originators (administrative),,,
bf0a4d3e-31dc-5ab0-9535-dbcb2d08fe7a,originators (administrative),,,
f9585a46-22d8-5b33-aae3-759088aad33c,originators (administrative),,,
f9585a46-22d8-5b33-aae3-759088aad33c,originators (administrative),,,
f9585a46-22d8-5b33-aae3-759088aad33c,originators (administrative),,,
20c17370-1a5a-503d-b468-a302ea96b748,originators (administrative),,,
4b8b99ef-8042-5c7f-971e-60b265afb359,originators (administrative),,,
f574140e-40c0-5478-9c0e-db6ec538f4dd,originators (administrative),,,
f574140e-40c0-5478-9c0e-db6ec538f4dd,originators (administrative),,,
1f119afc-d0df-56dc-bac2-b8ae0003d325,originators (administrative),,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,originators (administrative),,,
d1fe4e54-d52e-574c-a941-ce53c0e0439d,originators (administrative),,,
65d15b89-a635-5723-9d65-66a6b4edb2ce,originators (administrative),,,
11df1a8d-0cfe-5c0d-b000-ffef17e4d714,originators (administrative),,,
6fede8fe-55ce-500a-865c-71e609a75b53,originators (administrative),,,
7176436a-692c-5f70-aec5-a9770d3cc985,originators (administrative),,,
bfc136f1-ef76-5a2b-8a0b-6aaae6d51354,originators (administrative),,,
54cf33f1-7cf8-5c48-b20b-a59181158bbb,originators (administrative),,,
462e5d5c-f041-523a-bbe1-df2c22b07980,originators (administrative),,,
462e5d5c-f041-523a-bbe1-df2c22b07980,originators (administrative),,,
17f25ed5-6056-57ae-b1f4-c602918fabca,originators (administrative),,,
17f25ed5-6056-57ae-b1f4-c602918fabca,originators (administrative),,,
de337577-f8ee-54ed-9694-12b831cc57cb,originators (administrative),,,
de337577-f8ee-54ed-9694-12b831cc57cb,originators (administrative),,,
e41c315b-77ed-5033-8a72-18b4fc51094a,originators (administrative),,,
afb34483-c032-51f5-8bce-30ee0d7f2fa5,originators (administrative),,,
afb34483-c032-51f5-8bce-30ee0d7f2fa5,originators (administrative),,,
afb34483-c032-51f5-8bce-30ee0d7f2fa5,originators (administrative),,,
afb34483-c032-51f5-8bce-30ee0d7f2fa5,originators (administrative),,,
a72fa5d4-f580-52c9-8568-b44154f4e30b,originators (administrative),,,
4afbcb3e-2564-5bce-abc4-c7d32de04185,originators (administrative),,,
02dd1a27-db0f-5409-9cae-23e602b7d7c9,originators (administrative),,,
090fea1d-8d3b-59fc-b5c7-32e0662c8378,originators (administrative),,,
63057869-51b1-5562-a876-b865c364f3d2,originators (administrative),,,
beb02de6-67c3-5b01-8beb-31e0b2047469,originators (administrative),,,
7cab30f4-05f0-5475-87b2-3de5ffd89d43,originators (administrative),,,
facf9aab-550b-5542-b492-40728b9242f7,originators (administrative),,,
facf9aab-550b-5542-b492-40728b9242f7,originators (administrative),,,
079a71a1-8973-5c84-bfa8-9edf92be76b4,originators (administrative),,,
f9f1079b-2bb4-57a9-8498-e763a333fa41,originators (administrative),,,
f9f1079b-2bb4-57a9-8498-e763a333fa41,originators (administrative),,,
dd0457d2-de4f-5b89-8235-bf6cdcda09bb,originators (administrative),,,
1ab84749-375a-57e3-8392-6eb201071656,originators (administrative),,,
fc7e5327-1ca9-58b0-9a3a-0c01c3222cfc,originators (administrative),,,
fc7e5327-1ca9-58b0-9a3a-0c01c3222cfc,originators (administrative),,,
fc7e5327-1ca9-58b0-9a3a-0c01c3222cfc,originators (administrative),,,
3919c6f2-b4ab-53bc-9f28-ba5ba51671c6,originators (administrative),,,
3919c6f2-b4ab-53bc-9f28-ba5ba51671c6,originators (administrative),,,
2632e351-3923-5f04-bfcd-5da74ebbbb50,originators (administrative),,,
2632e351-3923-5f04-bfcd-5da74ebbbb50,originators (administrative),,,
dd8b3845-bb81-5530-b1ab-f12633028424,originators (administrative),,,
dd8b3845-bb81-5530-b1ab-f12633028424,originators (administrative),,,
4e85823a-f0b7-5c96-bfeb-79537f700758,originators (administrative),,,
f662771c-d114-5008-b1be-a93d0f5e66aa,originators (administrative),,,
5aae13a9-9c9a-586d-be51-c83ac9e85a34,originators (administrative),,,
b85b8fba-a482-50d3-a16c-129a053e1f21,originators (administrative),,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,originators (administrative),,,
84682545-7d25-51d7-944e-9e18f875b91e,originators (administrative),,,
62049036-e0bd-56fd-9eb9-a2617bad80ae,originators (administrative),,,
745421ec-77a6-5e0c-bfe5-dccbb5289b09,originators (administrative),,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,originators (administrative),,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,originators (administrative),,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,originators (administrative),,,
c9854c37-cddc-597d-a52b-a1ce5ab56546,originators (administrative),,,
b3eea759-a6a0-59e9-a5a2-2b8d320bc905,originators (administrative),,,
2942fc43-29c1-54e3-8d46-f6564d2a1047,originators (administrative),,,
9114590c-b642-59ad-b2c2-7b3b6df45d65,originators (administrative),,,
8f6e4f66-0b66-573a-9c98-11a7a8d5d490,originators (administrative),,,
d50b4691-6b3d-5ff7-a32c-0cc1ad67c38a,originators (administrative),,,
f97cf5df-52f6-5cac-b96e-8a595dfe504a,originators (administrative),,,
dbeb8daf-d1be-5ca5-b62f-1ec872e12959,originators (administrative),,,
dbeb8daf-d1be-5ca5-b62f-1ec872e12959,originators (administrative),,,
f90afb15-3bed-52c0-9324-86cdbafe4463,originators (administrative),,,
975b1f9b-f4b3-5a78-853c-e693367ad1af,originators (administrative),,,
21ec9af5-53f0-515f-9f55-a83ed27d4420,originators (administrative),,,
21ec9af5-53f0-515f-9f55-a83ed27d4420,originators (administrative),,,
b7f69d44-8a55-54c8-9516-14e7ebfd2a05,originators (administrative),,,
0d082b49-d478-58b6-bffd-cf70c80d089d,originators (administrative),,,
4ad647d8-a086-5194-8218-06a622e09efa,originators (administrative),,,
73067118-1a07-5aca-8f24-a725b8817a26,originators (administrative),,,
73067118-1a07-5aca-8f24-a725b8817a26,originators (administrative),,,
73067118-1a07-5aca-8f24-a725b8817a26,originators (administrative),,,
00eefe84-d8db-55ef-87a0-0fdf632d6d3b,originators (administrative),,,
3c697ef4-5467-5577-91d4-bbf05d388a19,originators (administrative),,,
dec49f1e-fe7e-5757-8a38-0641b860544e,originators (administrative),,,
472f80ea-9dce-59f9-9d07-4a4cc2423139,originators (administrative),,,
472f80ea-9dce-59f9-9d07-4a4cc2423139,originators (administrative),,,
b1488f34-4422-56db-8f92-0adcea43e763,originators (administrative),,,
87c21c5e-c349-500b-aac4-2eae3c151cda,originators (administrative),,,
87c21c5e-c349-500b-aac4-2eae3c151cda,originators (administrative),,,
1baff5c4-04e0-58e8-8ace-523872b4a157,originators (administrative),,,
9d9cf9fb-7ab7-583a-970e-34bd44d63356,originators (administrative),,,
9d9cf9fb-7ab7-583a-970e-34bd44d63356,originators (administrative),,,
eac12369-b1d0-5aef-859d-6485ad8db0a5,originators (administrative),,,
39852fe8-e294-50ed-9d57-e0f252a5d065,originators (administrative),,,
f8dd30e0-9877-5ee3-8bd9-96663a8bcc0d,originators (administrative),,,
07f3cba8-39d3-5cdf-bc18-f40c8e852d18,originators (administrative),,,
ec800310-8115-5bcd-8d32-dc31132b9278,originators (administrative),,,
d612c3a3-2b4b-570b-90fb-248949cbe3a0,originators (administrative),,,
8676bb53-61e6-5ac3-8be6-85fe6cf3da17,originators (administrative),,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,originators (administrative),,,
b01ec190-dd11-5b8f-b263-d077913b9fec,originators (administrative),,,
e204b05a-df1d-5eeb-88dd-80366fc37d24,originators (administrative),,,
adc20a5b-d2cb-566e-b616-0c1ce8ad0b57,originators (administrative),,,
04bd8ebf-6e8f-58bb-882f-99aafa0c9193,originators (administrative),,,
1aae48b7-ecb6-5df8-879a-3671a1890202,originators (administrative),,,
57debdf6-d446-5cae-9436-1aec4bb3a420,originators (administrative),,,
2b6057e0-a2b6-5305-803e-6aaf78c2375f,originators (administrative),,,
2b6057e0-a2b6-5305-803e-6aaf78c2375f,originators (administrative),,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,originators (administrative),,,
5d1feeca-22e7-5a6a-92f5-9cdad33f170b,originators (administrative),,,
d092effb-e5ab-5e84-8f07-49f4707ade2c,originators (administrative),,,
5a5fb3c8-0b81-5b5a-8b30-4b67edea53a0,originators (administrative),,,
258b4876-4b7f-503a-9848-3554d3a3e5b4,originators (administrative),,,
a4a24890-251b-56ba-b5d7-72d894e3d6cc,originators (administrative),,,
03226fac-6a4d-5e94-af19-db903ae55726,originators (administrative),,,
03226fac-6a4d-5e94-af19-db903ae55726,originators (administrative),,,
03226fac-6a4d-5e94-af19-db903ae55726,originators (administrative),,,
489a3ad6-e940-59e5-aea3-d48c1ec72a84,originators (administrative),,,
489a3ad6-e940-59e5-aea3-d48c1ec72a84,originators (administrative),,,
489a3ad6-e940-59e5-aea3-d48c1ec72a84,originators (administrative),,,
50b0f365-e973-5ec7-9153-6030cde13c6e,originators (administrative),,,
23c9c8da-184d-5824-af96-cb42fee11e52,originators (administrative),,,
4cc85b49-0902-5681-8e8b-14558c4e1140,originators (administrative),,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,originators (administrative),,,
ddb54181-0820-5036-926e-5efa879cc534,originators (administrative),,,
63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,originators (administrative),,,
63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,originators (administrative),,,
63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,originators (administrative),,,
c09aa860-27c7-5356-a580-af32107c28f0,originators (administrative),,,
99866af7-a97e-5f1f-8487-aea154a73664,originators (administrative),,,
4dc035fb-ccad-5ea6-92a7-63ae27411ce6,originators (administrative),,,
797c3567-6460-5316-bced-db2455267d41,originators (administrative),,,
d13b3a96-102b-59af-aaa9-9678ee81989e,originators (administrative),,,
d13b3a96-102b-59af-aaa9-9678ee81989e,originators (administrative),,,
d13b3a96-102b-59af-aaa9-9678ee81989e,originators (administrative),,,
5cd55214-037a-5360-975b-53865af21b47,originators (administrative),,,
5cd55214-037a-5360-975b-53865af21b47,originators (administrative),,,
f03b8fd6-9d73-5917-a1a5-2fbdf3c6e744,originators (administrative),,,
412e456f-77b8-59c7-8a42-f4e20537da14,originators (administrative),,,
818bea20-4d9f-5947-b181-a38cfc4ff1e9,originators (administrative),,,
1303f015-c610-5d9f-867a-c23756454f79,originators (administrative),,,
003cbcab-20e6-5677-a93d-c0e024fab06f,originators (administrative),,,
003cbcab-20e6-5677-a93d-c0e024fab06f,originators (administrative),,,
84ef857d-3661-509c-9fbc-db11ebe71f7e,originators (administrative),,,
84ef857d-3661-509c-9fbc-db11ebe71f7e,originators (administrative),,,
84ef857d-3661-509c-9fbc-db11ebe71f7e,originators (administrative),,,
