ResourceID,card,Object Number,Start Date,End Date
ff5a04f9-993c-5775-8a89-b0d95a8c6279,e73_CreationTimeSpans,MMB.A.2416_#1,1905-08-20,
c7923ee9-6fba-522a-8db3-a411b726ceb7,e73_CreationTimeSpans,MMB.A.2417_#1,1905-10-23,
3ab6e806-9666-5805-b60e-4ce45a56fb6e,e73_CreationTimeSpans,MMB.A.2418_#1,1905-08-12,
d7810399-b950-5e54-b753-4a3e6e6b49c5,e73_CreationTimeSpans,MMB.A.2419_#1,1905-10-17,
d3d3c073-62eb-5e11-8f0a-8c6c85f3520f,e73_CreationTimeSpans,MMB.A.2424_#1,1899-08-09,
933dc4f8-1ae6-59b5-930f-b9ab26980f3a,e73_CreationTimeSpans,MMB.A.2425_#1,1899-09-21,
e2e19532-9d43-594b-9a9e-2aa6edc3a1ec,e73_CreationTimeSpans,MMB.A.2426_#1,1899-09-22,
f955585a-fde0-5a45-bdbd-8a652aae4f78,e73_CreationTimeSpans,MMB.A.2427_#1,1899-09-28,
5f8449c8-1aa3-5365-9869-2194116f5978,e73_CreationTimeSpans,MMB.A.2428_#1,1865-uu-uu,
02d132ab-b5f4-5f10-83e2-4fb703741638,e73_CreationTimeSpans,MMB.A.2429_#1,1907-02-04,
21aa17ea-c9a1-5e8f-b1fd-588bff07be5f,e73_CreationTimeSpans,MMB.A.2430_#1,1907-02-13,
54c4ee90-8523-5d09-a7fe-77bba6cdecbc,e73_CreationTimeSpans,MMB.A.2431_#1,1907-03-30,
c7af603e-eed6-5e53-bca9-caa6756ae959,e73_CreationTimeSpans,MMB.A.2432_#1,1907-07-13,
4aab554c-623d-55ec-ab09-0e26ff54a81e,e73_CreationTimeSpans,MMB.A.2433_#1,1908-09-02,
69f4381a-9b22-5293-abdb-fd47a23a5b4b,e73_CreationTimeSpans,MMB.A.2434_#1,1918-09-09,
4a6636b4-f689-5416-9c18-9369e4d5695b,e73_CreationTimeSpans,MMB.A.2435_#1,1908-09-17,
ad800b7a-9bfb-5cd3-9e4e-d3c1ebb164c5,e73_CreationTimeSpans,MMB.A.2436_#1,1908-09-22,
4ef54caa-f49d-5bae-ad7d-884f1fcb20a7,e73_CreationTimeSpans,MMB.A.2437_#1,1908-09-29,
0bbff089-4f5d-5acb-a5b7-2b793e021a3a,e73_CreationTimeSpans,MMB.A.2438_#1,1908-09-30,
571fae12-2bd7-5dab-a70c-c590556d6c01,e73_CreationTimeSpans,MMB.A.2439_#1,1908-10-06,
d0cbb9e7-cff6-5ba7-bc83-09d361fa2645,e73_CreationTimeSpans,MMB.A.2440_#1,1908-10-12,
d48a20f0-0722-5f2c-b7b5-1d9209905172,e73_CreationTimeSpans,MMB.A.2441_#1,1908-10-13,
93995c77-3573-53b3-9fdf-48377ed1d57a,e73_CreationTimeSpans,MMB.A.2442_#1,1908-10-14,
92f59483-a598-5542-a7f2-428d863bc892,e73_CreationTimeSpans,MMB.A.2443_#1,1908-10-16,
ae048f70-1fba-597e-9411-34647a27afde,e73_CreationTimeSpans,MMB.A.2444_#1,1908-10-24,
c9c28bdd-23a4-5ea8-9ec0-37b5294c5f90,e73_CreationTimeSpans,MMB.A.2445_#1,1908-10-27,
e9f75650-adf1-5878-a65f-6254423dc122,e73_CreationTimeSpans,MMB.A.2446_#1,1908-11-06,
c235ec58-6485-5cc3-87dc-3b2e7ccb33e0,e73_CreationTimeSpans,MMB.A.2447_#1,1908-11-06,
720348a4-ac0b-5682-a18e-72ed953384c8,e73_CreationTimeSpans,MMB.A.2448_#1,1908-11-12,
ba5a26b3-770a-50fd-a62d-d33f17fe2aef,e73_CreationTimeSpans,MMB.A.2449_#1,1908-11-20,
a1289262-397d-5502-b348-57c203e3bc20,e73_CreationTimeSpans,MMB.A.2450_#1,1908-11-27,
ab7f1ccf-a6d9-5f75-b4a6-8e56592f59a7,e73_CreationTimeSpans,MMB.A.2451_#1,1908-12-08,
89f07b71-866a-5f9d-b5b6-8cc59b86b611,e73_CreationTimeSpans,MMB.A.2452_#1,1908-12-16,
24272452-f0d9-5122-a6b9-ee6c49c42160,e73_CreationTimeSpans,MMB.A.2453_#1,1908-12-19,
631861da-a8a7-5b5f-81be-e400e886b938,e73_CreationTimeSpans,MMB.A.2454_#1,1908-12-22,
408616f7-4b71-50e0-9ba1-5d50160ee967,e73_CreationTimeSpans,MMB.A.2455_#1,1909-02-08,
a251f86a-96e2-5a2b-850c-c5cf47cd3f87,e73_CreationTimeSpans,MMB.A.2456_#1,1909-02-25,
f2896cf1-ba54-52de-9226-0bf316df7428,e73_CreationTimeSpans,MMB.A.2457_#1,1909-03-26,
d29b5b03-6c6a-5559-bcd6-169c1c2938f2,e73_CreationTimeSpans,MMB.A.2458_#1,1909-04-02,
7f3010c0-8df6-596f-a2fb-eca7444f0b39,e73_CreationTimeSpans,MMB.A.2459_#1,1909-04-08,
266a5a31-5e46-5eb1-aab5-1ef22215d9d7,e73_CreationTimeSpans,MMB.A.2460_#1,1909-04-13,
4fc2bbd2-725a-58a7-8d04-348334cd1844,e73_CreationTimeSpans,MMB.A.2461_#1,1909-04-20,
c4139d40-f5b5-530a-8a40-afdd343202d4,e73_CreationTimeSpans,MMB.A.2462_#1,1909-04-22,
69e9be37-6486-5f11-ae52-0dcfa6a21da9,e73_CreationTimeSpans,MMB.A.2463_#1,1909-04-23,
f6d1e24b-2c58-5b23-8ea5-c9453becb739,e73_CreationTimeSpans,MMB.A.2464_#1,1909-04-27,
47e2359a-719d-50b8-89d6-bce97ba90714,e73_CreationTimeSpans,MMB.A.2465_#1,1909-05-10,
5f3f0df5-bb00-5498-a366-ec267d50569c,e73_CreationTimeSpans,MMB.A.2466_#1,1909-05-14,
8eeb25bc-db34-52b5-ac5f-0caf2a9d47fb,e73_CreationTimeSpans,MMB.A.2467_#1,1909-05-17,
3ffe560f-1f91-51c3-b9b6-9e21e9a1d959,e73_CreationTimeSpans,MMB.A.2468_#1,1909-05-22,
cb6eab5a-212e-555a-a234-371a10b5cc8c,e73_CreationTimeSpans,MMB.A.2469_#1,1909-06-03,
7f09d90b-886e-51ae-958d-01dac192c2f0,e73_CreationTimeSpans,MMB.A.2470_#1,1909-06-10,
c8ec03f2-264c-585e-a0e7-485b781abfab,e73_CreationTimeSpans,MMB.A.2471_#1,1909-06-15,
4414491a-05d4-546c-aa33-3fae40ab510a,e73_CreationTimeSpans,MMB.A.2472_#1,1909-06-18,
7a9dc1c7-ffd2-5fe5-9f11-66c3cdaeda3a,e73_CreationTimeSpans,MMB.A.2473_#1,1909-07-07,
42ce9d98-0569-5487-b54a-a56260bc34f3,e73_CreationTimeSpans,MMB.A.2474_#1,1911-04-07,
a5c217b2-20f6-5eed-8b03-124086f92c54,e73_CreationTimeSpans,MMB.A.2475_#1,1911-04-27,
748aab9c-ea6d-508e-89d6-4b284b3371dc,e73_CreationTimeSpans,MMB.A.2476_#1,1911-05-05,
70d3d1c9-fe0c-5b55-b744-c9fe6a0c2d68,e73_CreationTimeSpans,MMB.A.2477_#1,1911-10-06,
22d01db0-a19e-5712-b851-364c31d80c36,e73_CreationTimeSpans,MMB.A.2478_#1,1911-10-26,
d49b578d-a0a7-5a2a-948c-7e1b3f386673,e73_CreationTimeSpans,MMB.A.2479_#1,1911-11-04,
5b9fedf2-1923-5a90-af52-16a021fb786e,e73_CreationTimeSpans,MMB.A.2480_#1,1911-11-15,
acf97b06-e66d-5636-9104-c029dee11be6,e73_CreationTimeSpans,MMB.A.2481_#1,1911-11-25,
f509f6ed-c80b-5920-9ab7-0af3c064a0c8,e73_CreationTimeSpans,MMB.A.2482_#1,1911-11-30,
e79c630f-fa3e-563e-83b4-7a94686e2a7e,e73_CreationTimeSpans,MMB.A.2522_#1,1853-11-09,
c3dd40a7-ad01-5537-a255-93daba0e0d8d,e73_CreationTimeSpans,MMB.A.2523_#1,1853-10-14,
341b4409-73fa-5be3-b77d-7ed2e9d8c0ae,e73_CreationTimeSpans,MMB.A.2526_#1,1872-03-06,
d59c20bf-eda8-50cf-8d2a-d605b0228631,e73_CreationTimeSpans,MMB.A.2528_#1,1872-uu-uu,
12da4d3c-0d93-514d-815b-70d7205624aa,e73_CreationTimeSpans,MMB.A.2531_#1,1879-06-25,
2e1dab61-107a-5047-942c-2c162eccb98f,e73_CreationTimeSpans,MMB.A.2532_#1,1873-08-29,
5639b26f-d7df-57a2-a0f0-a924b82b6236,e73_CreationTimeSpans,MMB.A.2535_#1,1870-12-12,
914b1777-40a5-52b7-add5-5ed0993e4b3f,e73_CreationTimeSpans,MMB.A.2536_#1,1872-07-26,
3a3a409b-8374-5cf1-a4b5-45f100dd08c4,e73_CreationTimeSpans,MMB.A.2537_#1,1865-10-15,
9db423a9-63c5-5290-a2d5-c98833d5c800,e73_CreationTimeSpans,MMB.A.2538_#1,1853-10-18,
13d97ef5-e8d8-5eb8-bde7-71b274ddeee4,e73_CreationTimeSpans,MMB.A.2539_#1,1872-01-21,
314157d7-3802-51ed-9ebf-e0f01a771fe6,e73_CreationTimeSpans,MMB.A.2540_#1,uuuu-12-17,
6b497740-a223-51be-b2fa-fa86315d878d,e73_CreationTimeSpans,MMB.A.2542_#1,1872-10-18,
462a1a38-7858-5a30-bfc5-19ec6efce8d7,e73_CreationTimeSpans,MMB.A.2544_#1,1881-01-03,
7fb03022-ce7d-5dc1-8f89-fcc4e5a33540,e73_CreationTimeSpans,MMB.A.2545_#1,1870-11-28,
4a929178-ed49-5f18-8abc-b5d77f1b9d9e,e73_CreationTimeSpans,MMB.A.2546_#1,1874-11-23,1874-12-13
90505f2f-38c7-5642-a98b-9b2434177e99,e73_CreationTimeSpans,MMB.A.2547_#1,1876-06-22,
105f2823-24a5-58cf-a78c-4975ab711b27,e73_CreationTimeSpans,MMB.A.2548_#1,1853-11-10,
cbb83834-955f-5b68-8145-780abb6c0e55,e73_CreationTimeSpans,MMB.A.2549_#1,1853-10-17,
