ResourceID,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
67d650ea-c3d0-561e-b097-5eba0094f490,correspondents (correspondence writers),,,
f6efe0e0-41be-510e-9ba8-a761ecedf6cd,correspondents (correspondence writers),,,
4978955f-fa87-5a74-b079-73763dbce9c1,correspondents (correspondence writers),,,
4978955f-fa87-5a74-b079-73763dbce9c1,recipients (people),,,
4978955f-fa87-5a74-b079-73763dbce9c1,recipients (people),,,
3adde2ee-f212-53be-b8bf-907ba39ccbbe,correspondents (correspondence writers),,,
3adde2ee-f212-53be-b8bf-907ba39ccbbe,recipients (people),,,
845fc07a-6ba8-56ff-8b20-8516f2d66f10,correspondents (correspondence writers),,,
845fc07a-6ba8-56ff-8b20-8516f2d66f10,recipients (people),,,
89c5bc89-9fff-55ad-8a8c-57a46faad78d,correspondents (correspondence writers),,,
89c5bc89-9fff-55ad-8a8c-57a46faad78d,recipients (people),,,
7c169711-b129-55be-ad63-d6d888232b4e,correspondents (correspondence writers),,,
7c169711-b129-55be-ad63-d6d888232b4e,recipients (people),,,
6acb7a94-d28a-5e9c-98b3-094783935b51,correspondents (correspondence writers),,,
6acb7a94-d28a-5e9c-98b3-094783935b51,recipients (people),,,
6ed9a11d-77d1-5172-849d-1133c0626207,correspondents (correspondence writers),,,
6ed9a11d-77d1-5172-849d-1133c0626207,recipients (people),,,
51965572-05da-59d0-98fe-0c711b03d7ef,correspondents (correspondence writers),,,
51965572-05da-59d0-98fe-0c711b03d7ef,recipients (people),,,
908ac2dd-870a-5cc9-9a79-1da398574071,correspondents (correspondence writers),,,
908ac2dd-870a-5cc9-9a79-1da398574071,recipients (people),,,
9b58a0ec-f440-5844-8841-f40c905033fa,correspondents (correspondence writers),,,
f974c4a4-7142-5276-b2c4-4c2c666dce08,correspondents (correspondence writers),,,
f974c4a4-7142-5276-b2c4-4c2c666dce08,recipients (people),,,
b82e73c0-e936-5c68-87a2-bd9fcf66fb51,correspondents (correspondence writers),,,
b82e73c0-e936-5c68-87a2-bd9fcf66fb51,recipients (people),,,
c237fd46-fc76-5fb7-ae19-db897807c09c,correspondents (correspondence writers),,,
c237fd46-fc76-5fb7-ae19-db897807c09c,recipients (people),,,
499af39b-6acd-53a2-9db9-9dddacc746d3,correspondents (correspondence writers),,,
499af39b-6acd-53a2-9db9-9dddacc746d3,recipients (people),,,
a320b6b4-e39f-5cc1-bbcd-fc746c779462,correspondents (correspondence writers),,,
a320b6b4-e39f-5cc1-bbcd-fc746c779462,recipients (people),,,
55b76f43-a002-5a0f-a814-8b2008505a89,correspondents (correspondence writers),,,
55b76f43-a002-5a0f-a814-8b2008505a89,recipients (people),,,
7e8040a0-9709-546b-a137-8fd30c77dc68,correspondents (correspondence writers),,,
7e8040a0-9709-546b-a137-8fd30c77dc68,recipients (people),,,
7c8df1a5-feed-5652-8b18-c3a740f9002e,correspondents (correspondence writers),,,
7c8df1a5-feed-5652-8b18-c3a740f9002e,recipients (people),,,
436cab31-c50a-5790-ad66-ecbac1c258b7,correspondents (correspondence writers),,,
436cab31-c50a-5790-ad66-ecbac1c258b7,recipients (people),,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,correspondents (correspondence writers),,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,recipients (people),,,
3fc58bbc-faf3-579b-b955-8369ac1637f4,correspondents (correspondence writers),,,
3fc58bbc-faf3-579b-b955-8369ac1637f4,recipients (people),,,
c304de5a-94c4-5050-b87f-4664c674ed3f,correspondents (correspondence writers),,,
c304de5a-94c4-5050-b87f-4664c674ed3f,correspondents (correspondence writers),,,
c304de5a-94c4-5050-b87f-4664c674ed3f,recipients (people),,,
c304de5a-94c4-5050-b87f-4664c674ed3f,recipients (people),,,
3ca09ed7-10f8-5908-8dfc-9d1e506ff75c,correspondents (correspondence writers),,,
3ca09ed7-10f8-5908-8dfc-9d1e506ff75c,recipients (people),,,
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,correspondents (correspondence writers),,,
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,correspondents (correspondence writers),,,
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,recipients (people),,,
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,recipients (people),,,
22506aa3-9879-53ec-851e-ba4b1f655332,correspondents (correspondence writers),,,
22506aa3-9879-53ec-851e-ba4b1f655332,recipients (people),,,
81f5bda1-ad58-596f-b003-d0400714aa71,correspondents (correspondence writers),,,
81f5bda1-ad58-596f-b003-d0400714aa71,correspondents (correspondence writers),,,
81f5bda1-ad58-596f-b003-d0400714aa71,recipients (people),,,
1596ba18-99b1-571c-9571-d3cd5608ab7d,correspondents (correspondence writers),,,
1596ba18-99b1-571c-9571-d3cd5608ab7d,correspondents (correspondence writers),,,
1596ba18-99b1-571c-9571-d3cd5608ab7d,recipients (people),,,
1596ba18-99b1-571c-9571-d3cd5608ab7d,recipients (people),,,
34b04a17-61e1-5eaf-bfe8-dd2d09b19c7d,correspondents (correspondence writers),,,
34b04a17-61e1-5eaf-bfe8-dd2d09b19c7d,recipients (people),,,
97851dd2-4652-5b01-b20a-8f0c19dc0cd9,correspondents (correspondence writers),,,
97851dd2-4652-5b01-b20a-8f0c19dc0cd9,recipients (people),,,
f80b078d-ab78-524e-b006-7fb19a5ced2a,correspondents (correspondence writers),,,
f80b078d-ab78-524e-b006-7fb19a5ced2a,correspondents (correspondence writers),,,
f80b078d-ab78-524e-b006-7fb19a5ced2a,recipients (people),,,
b8ef0727-233e-5c7b-add2-714e7c525461,correspondents (correspondence writers),,,
b8ef0727-233e-5c7b-add2-714e7c525461,recipients (people),,,
2b149a64-2626-5d5c-b0ad-11d8ddf74a4c,correspondents (correspondence writers),,,
2b149a64-2626-5d5c-b0ad-11d8ddf74a4c,recipients (people),,,
b021eb0c-44f6-5dae-94b0-a5851dbf93af,correspondents (correspondence writers),,,
b021eb0c-44f6-5dae-94b0-a5851dbf93af,recipients (people),,,
4d562dd9-2498-5f95-9c01-ce16583c3d93,correspondents (correspondence writers),,,
4d562dd9-2498-5f95-9c01-ce16583c3d93,recipients (people),,,
b55b60a3-f593-529b-9a29-2caf20a516d8,correspondents (correspondence writers),,,
b55b60a3-f593-529b-9a29-2caf20a516d8,recipients (people),,,
66528df6-c467-50e0-9843-2c3310f40a48,correspondents (correspondence writers),,,
66528df6-c467-50e0-9843-2c3310f40a48,recipients (people),,,
d39607e4-24ab-5ed1-8d39-ba674cb13bbf,correspondents (correspondence writers),,,
d39607e4-24ab-5ed1-8d39-ba674cb13bbf,recipients (people),,,
df8f37b5-ad8e-5161-8b29-514e0179ce92,correspondents (correspondence writers),,,
df8f37b5-ad8e-5161-8b29-514e0179ce92,recipients (people),,,
8057043b-d2c7-534d-8855-d602e64d896a,correspondents (correspondence writers),,,
8057043b-d2c7-534d-8855-d602e64d896a,recipients (people),,,
0e235214-4b5a-5361-8f10-dcae56c71202,correspondents (correspondence writers),,,
0e235214-4b5a-5361-8f10-dcae56c71202,correspondents (correspondence writers),,,
0e235214-4b5a-5361-8f10-dcae56c71202,recipients (people),,,
b984a9d2-cd6e-55fa-a9ad-152bb53376ad,correspondents (correspondence writers),,,
b984a9d2-cd6e-55fa-a9ad-152bb53376ad,recipients (people),,,
050d3679-c2c0-56d5-98aa-6f6050107036,correspondents (correspondence writers),,,
050d3679-c2c0-56d5-98aa-6f6050107036,correspondents (correspondence writers),,,
050d3679-c2c0-56d5-98aa-6f6050107036,recipients (people),,,
25cb98f6-6189-53a7-8a24-12283f18e981,recipients (people),Lissabon,,
0f2a15f3-3ea2-5b16-add4-8d2285645166,correspondents (correspondence writers),,,
0f2a15f3-3ea2-5b16-add4-8d2285645166,recipients (people),,,
0c468587-5a0a-5fa1-b548-bc7b397cd8ab,correspondents (correspondence writers),,,
0c468587-5a0a-5fa1-b548-bc7b397cd8ab,recipients (people),,,
6256eba7-69b1-52fb-b335-ce388f80631a,correspondents (correspondence writers),,,
6256eba7-69b1-52fb-b335-ce388f80631a,recipients (people),,,
801d2990-cd77-539a-a7c6-c4820bba1d19,correspondents (correspondence writers),,,
801d2990-cd77-539a-a7c6-c4820bba1d19,recipients (people),,,
bd7fd1d3-45f4-5854-8b08-d29d92b5a1cc,correspondents (correspondence writers),,,
bd7fd1d3-45f4-5854-8b08-d29d92b5a1cc,recipients (people),,,
7f68c09f-0048-5f8e-a4ed-30e4a83c19c1,correspondents (correspondence writers),,,
7f68c09f-0048-5f8e-a4ed-30e4a83c19c1,recipients (people),,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,correspondents (correspondence writers),,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,recipients (people),,,
a8c9b8d4-991a-5904-a17d-e04f86a91eab,correspondents (correspondence writers),,,
a8c9b8d4-991a-5904-a17d-e04f86a91eab,correspondents (correspondence writers),,,
a8c9b8d4-991a-5904-a17d-e04f86a91eab,recipients (people),,,
de1df0ac-2041-5894-b347-f5b452c05f10,correspondents (correspondence writers),,,
de1df0ac-2041-5894-b347-f5b452c05f10,recipients (people),,,
48927026-12b2-54be-b3f9-ddb99e39d4d9,correspondents (correspondence writers),,,
48927026-12b2-54be-b3f9-ddb99e39d4d9,correspondents (correspondence writers),,,
48927026-12b2-54be-b3f9-ddb99e39d4d9,recipients (people),,,
432877d8-6103-5062-b7f1-dd42f6924800,correspondents (correspondence writers),,,
432877d8-6103-5062-b7f1-dd42f6924800,recipients (people),,,
af77ba48-56c7-5745-ac99-f2bf4f6a2676,correspondents (correspondence writers),,,
af77ba48-56c7-5745-ac99-f2bf4f6a2676,recipients (people),,,
9c4a6fec-3bf8-5e0c-b14d-dc9999dc120c,correspondents (correspondence writers),,,
9c4a6fec-3bf8-5e0c-b14d-dc9999dc120c,correspondents (correspondence writers),,,
9c4a6fec-3bf8-5e0c-b14d-dc9999dc120c,recipients (people),,,
9c4a6fec-3bf8-5e0c-b14d-dc9999dc120c,recipients (people),,,
33af37ee-6f0c-50ff-a103-6fb8062f7b6b,correspondents (correspondence writers),,,
33af37ee-6f0c-50ff-a103-6fb8062f7b6b,correspondents (correspondence writers),,,
33af37ee-6f0c-50ff-a103-6fb8062f7b6b,recipients (people),,,
33af37ee-6f0c-50ff-a103-6fb8062f7b6b,recipients (people),,,
81fa0323-f7bd-54ed-8cd2-18445c7ccc4e,correspondents (correspondence writers),,,
81fa0323-f7bd-54ed-8cd2-18445c7ccc4e,correspondents (correspondence writers),,,
81fa0323-f7bd-54ed-8cd2-18445c7ccc4e,recipients (people),,,
613b918f-b79a-57fa-8461-00e8298383bf,correspondents (correspondence writers),,,
613b918f-b79a-57fa-8461-00e8298383bf,correspondents (correspondence writers),,,
613b918f-b79a-57fa-8461-00e8298383bf,recipients (people),,,
135e0ac2-1260-59f5-bfd4-93f2ab227b50,correspondents (correspondence writers),,,
135e0ac2-1260-59f5-bfd4-93f2ab227b50,recipients (people),,,
6c714985-3199-5ba0-8e2a-f6717be8849d,correspondents (correspondence writers),,,
6c714985-3199-5ba0-8e2a-f6717be8849d,recipients (people),,,
fe54fe69-c932-55b3-9e80-53b5740f24e9,correspondents (correspondence writers),,,
fe54fe69-c932-55b3-9e80-53b5740f24e9,recipients (people),,,
854ecd7a-566f-524e-9d71-6e63e2166f9d,correspondents (correspondence writers),,,
854ecd7a-566f-524e-9d71-6e63e2166f9d,recipients (people),,,
3fa8187f-bc27-5013-873f-57fb9c921063,correspondents (correspondence writers),,,
3fa8187f-bc27-5013-873f-57fb9c921063,recipients (people),,,
1bc60223-35c9-5291-8e2d-9e5ecac4c9ae,correspondents (correspondence writers),,,
1bc60223-35c9-5291-8e2d-9e5ecac4c9ae,recipients (people),,,
c6565cb0-1900-5e27-9b26-aa638b5b2068,correspondents (correspondence writers),,,
c6565cb0-1900-5e27-9b26-aa638b5b2068,recipients (people),,,
bf838315-9e8c-5173-bd0e-7892f44662bb,correspondents (correspondence writers),,,
bf838315-9e8c-5173-bd0e-7892f44662bb,recipients (people),,,
4b7dea9f-3e74-5e35-b77f-114941a7e8ba,correspondents (correspondence writers),,,
4b7dea9f-3e74-5e35-b77f-114941a7e8ba,recipients (people),,,
4031950a-e68d-5945-b23a-c1d44fb2cc75,correspondents (correspondence writers),,,
4031950a-e68d-5945-b23a-c1d44fb2cc75,recipients (people),,,
3b2769c9-a5e7-5bde-9375-5fc416f81b31,correspondents (correspondence writers),,,
3b2769c9-a5e7-5bde-9375-5fc416f81b31,recipients (people),,,
e293132c-a991-5ecb-8eee-51e2d6b9fd10,correspondents (correspondence writers),,,
e293132c-a991-5ecb-8eee-51e2d6b9fd10,recipients (people),,,
eeb0c1fd-7ea9-530b-9599-3562a1507552,correspondents (correspondence writers),,,
eeb0c1fd-7ea9-530b-9599-3562a1507552,recipients (people),,,
0b8d3f52-4012-532e-a886-fd8f9e723767,correspondents (correspondence writers),,,
0b8d3f52-4012-532e-a886-fd8f9e723767,recipients (people),,,
b8407afc-4cb0-5c38-a1e2-60917dac85ab,correspondents (correspondence writers),,,
b8407afc-4cb0-5c38-a1e2-60917dac85ab,recipients (people),,,
23083fc4-4b8d-5f99-bae0-38a6ecb89fd6,correspondents (correspondence writers),,,
23083fc4-4b8d-5f99-bae0-38a6ecb89fd6,recipients (people),,,
8bae09fe-39f1-5a95-8d60-282ad95a95ea,correspondents (correspondence writers),,,
8bae09fe-39f1-5a95-8d60-282ad95a95ea,recipients (people),,,
083ca6c8-fd63-5259-90ac-bb7f487eeee2,correspondents (correspondence writers),,,
083ca6c8-fd63-5259-90ac-bb7f487eeee2,recipients (people),,,
c91b8507-71fe-5fce-8785-548bfdad6987,correspondents (correspondence writers),,,
c91b8507-71fe-5fce-8785-548bfdad6987,recipients (people),,,
4e8d798f-c095-5dd6-8b1d-9a0704bd9765,correspondents (correspondence writers),,,
4e8d798f-c095-5dd6-8b1d-9a0704bd9765,recipients (people),,,
30b77ae8-0364-592b-a835-245886a1a455,correspondents (correspondence writers),,,
30b77ae8-0364-592b-a835-245886a1a455,recipients (people),,,
64f2ea36-04b5-57af-952c-7c7dcf6756c3,correspondents (correspondence writers),,,
64f2ea36-04b5-57af-952c-7c7dcf6756c3,recipients (people),,,
6457d30d-9758-59b8-b8ed-7039684a16a4,correspondents (correspondence writers),,,
6457d30d-9758-59b8-b8ed-7039684a16a4,recipients (people),,,
c7f07804-19f4-5828-ab8e-a58f19290e1a,correspondents (correspondence writers),,,
c7f07804-19f4-5828-ab8e-a58f19290e1a,recipients (people),,,
dc2e5096-58d3-5d97-8b2b-f22f198c59fd,correspondents (correspondence writers),,,
dc2e5096-58d3-5d97-8b2b-f22f198c59fd,correspondents (correspondence writers),,,
297a53f1-baa9-5ef3-8771-9420da166163,correspondents (correspondence writers),,,
297a53f1-baa9-5ef3-8771-9420da166163,correspondents (correspondence writers),,,
297a53f1-baa9-5ef3-8771-9420da166163,recipients (people),,,
297a53f1-baa9-5ef3-8771-9420da166163,recipients (people),,,
216a5e66-c0d2-50f0-82bb-f4a68645208f,correspondents (correspondence writers),,,
95faa141-90bc-5211-afc1-431a3377a747,correspondents (correspondence writers),,,
95faa141-90bc-5211-afc1-431a3377a747,recipients (people),,,
4400909f-d42b-5b49-a44c-6391d7ed99a7,correspondents (correspondence writers),,,
4400909f-d42b-5b49-a44c-6391d7ed99a7,recipients (people),,,
66d9851c-9df4-575d-bfd4-8a038124edd8,correspondents (correspondence writers),,,
66d9851c-9df4-575d-bfd4-8a038124edd8,recipients (people),,,
98583546-76bb-547f-95b9-c4e7a849711f,correspondents (correspondence writers),,,
98583546-76bb-547f-95b9-c4e7a849711f,recipients (people),,,
20cea426-a17b-5586-b86d-9ba7630798a0,correspondents (correspondence writers),,,
20cea426-a17b-5586-b86d-9ba7630798a0,recipients (people),,,
9121f174-4dd7-5e4b-9dbc-a3af5a767223,correspondents (correspondence writers),,,
9121f174-4dd7-5e4b-9dbc-a3af5a767223,correspondents (correspondence writers),,,
9121f174-4dd7-5e4b-9dbc-a3af5a767223,recipients (people),,,
713ad2b4-1fec-57bd-ada0-12b0b3a5cdf7,correspondents (correspondence writers),,,
713ad2b4-1fec-57bd-ada0-12b0b3a5cdf7,recipients (people),,,
6d82ec21-b2d1-5b5a-8abe-8e7c48637884,correspondents (correspondence writers),,,
6d82ec21-b2d1-5b5a-8abe-8e7c48637884,correspondents (correspondence writers),,,
6d82ec21-b2d1-5b5a-8abe-8e7c48637884,recipients (people),,,
2a78fb83-9d03-562b-9666-595ef549b98c,correspondents (correspondence writers),,,
2a78fb83-9d03-562b-9666-595ef549b98c,recipients (people),,,
f152e6d6-e91b-5a36-9533-5a285c4eba0c,correspondents (correspondence writers),,,
f152e6d6-e91b-5a36-9533-5a285c4eba0c,recipients (people),,,
8410c694-1b21-59fd-aa99-837e9482e8f9,correspondents (correspondence writers),,,
8410c694-1b21-59fd-aa99-837e9482e8f9,recipients (people),,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,correspondents (correspondence writers),,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,correspondents (correspondence writers),,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,recipients (people),,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,recipients (people),,,
de11e454-5c2e-5efd-bf1b-d705b2f27c0e,correspondents (correspondence writers),,,
de11e454-5c2e-5efd-bf1b-d705b2f27c0e,recipients (people),,,
5dec58fe-3917-5930-8063-fc18764fd25a,correspondents (correspondence writers),,,
5dec58fe-3917-5930-8063-fc18764fd25a,correspondents (correspondence writers),,,
5dec58fe-3917-5930-8063-fc18764fd25a,recipients (people),,,
5dec58fe-3917-5930-8063-fc18764fd25a,recipients (people),,,
9eb9aa30-7cd8-5d26-abb3-15d10a249052,correspondents (correspondence writers),,,
9eb9aa30-7cd8-5d26-abb3-15d10a249052,recipients (people),,,
6a42794c-1fc9-5aaa-bc7d-3d3d764985a0,correspondents (correspondence writers),,,
6a42794c-1fc9-5aaa-bc7d-3d3d764985a0,recipients (people),,,
d80b6851-fc69-5a9d-8d4d-8883fa598194,correspondents (correspondence writers),,,
d80b6851-fc69-5a9d-8d4d-8883fa598194,recipients (people),,,
453b0fbb-6128-5cfd-9b26-5ce25c852566,correspondents (correspondence writers),,,
453b0fbb-6128-5cfd-9b26-5ce25c852566,recipients (people),,,
62391c28-d265-5770-b41c-6c1f0f2b417b,correspondents (correspondence writers),,,
62391c28-d265-5770-b41c-6c1f0f2b417b,correspondents (correspondence writers),,,
62391c28-d265-5770-b41c-6c1f0f2b417b,recipients (people),,,
4d8e0d21-e53f-5f6d-9745-0a532a589938,correspondents (correspondence writers),,,
4d8e0d21-e53f-5f6d-9745-0a532a589938,recipients (people),,,
0a1eea12-7753-5b89-81e6-42206f6a981c,correspondents (correspondence writers),,,
0a1eea12-7753-5b89-81e6-42206f6a981c,correspondents (correspondence writers),,,
0a1eea12-7753-5b89-81e6-42206f6a981c,recipients (people),,,
2ef0a10d-53b5-5272-9d67-49aac714b4b1,correspondents (correspondence writers),,,
2ef0a10d-53b5-5272-9d67-49aac714b4b1,recipients (people),,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,correspondents (correspondence writers),,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,recipients (people),,,
1196081d-a181-51f7-9d13-0b4190af5cae,correspondents (correspondence writers),,,
1196081d-a181-51f7-9d13-0b4190af5cae,recipients (people),,,
1196081d-a181-51f7-9d13-0b4190af5cae,recipients (people),,,
74bf08f3-7bb9-5eaf-905c-f75c8ec28ca9,correspondents (correspondence writers),,,
74bf08f3-7bb9-5eaf-905c-f75c8ec28ca9,recipients (people),,,
28e0bc58-16bf-5ec4-b413-3c150708d9c0,correspondents (correspondence writers),,,
28e0bc58-16bf-5ec4-b413-3c150708d9c0,recipients (people),,,
968da84d-6a1c-50f1-ba91-07994309cb95,correspondents (correspondence writers),,,
968da84d-6a1c-50f1-ba91-07994309cb95,recipients (people),,,
2fe40070-16ec-542d-9dc8-4379e77065b4,correspondents (correspondence writers),,,
2fe40070-16ec-542d-9dc8-4379e77065b4,recipients (people),,,
1a8c5bd7-f4f6-5a4f-8a30-3ccaa8b9c846,correspondents (correspondence writers),,,
1a8c5bd7-f4f6-5a4f-8a30-3ccaa8b9c846,recipients (people),,,
df280182-a6b7-5d28-94d8-f180524538f2,correspondents (correspondence writers),,,
df280182-a6b7-5d28-94d8-f180524538f2,recipients (people),,,
237afb1b-b4e7-548d-b79f-56deb5c6c11e,correspondents (correspondence writers),,,
237afb1b-b4e7-548d-b79f-56deb5c6c11e,recipients (people),,,
d5972381-7f4e-55c9-bceb-06fd71f80db2,correspondents (correspondence writers),,,
d5972381-7f4e-55c9-bceb-06fd71f80db2,recipients (people),,,
8d4e0174-758c-51ce-867a-44562702bafd,correspondents (correspondence writers),,,
8d4e0174-758c-51ce-867a-44562702bafd,recipients (people),,,
dddc2ce2-d860-5120-a5e9-6bfb2ba64ab9,correspondents (correspondence writers),,,
dddc2ce2-d860-5120-a5e9-6bfb2ba64ab9,correspondents (correspondence writers),,,
dddc2ce2-d860-5120-a5e9-6bfb2ba64ab9,recipients (people),,,
c27a4656-cde9-5241-b373-59e578da4555,correspondents (correspondence writers),,,
c27a4656-cde9-5241-b373-59e578da4555,correspondents (correspondence writers),,,
c27a4656-cde9-5241-b373-59e578da4555,recipients (people),,,
7155ee94-1c97-5cb2-bdeb-8bbec7fd4818,correspondents (correspondence writers),,,
7155ee94-1c97-5cb2-bdeb-8bbec7fd4818,recipients (people),,,
69f351ea-1003-53a3-9e14-b36f447ebbbb,correspondents (correspondence writers),,,
69f351ea-1003-53a3-9e14-b36f447ebbbb,recipients (people),,,
c3022002-cac7-538f-9f57-5d84af017ffb,correspondents (correspondence writers),,,
c3022002-cac7-538f-9f57-5d84af017ffb,correspondents (correspondence writers),,,
c3022002-cac7-538f-9f57-5d84af017ffb,recipients (people),,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,correspondents (correspondence writers),,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,recipients (people),,,
2bdee2ec-d65c-5972-b153-601dee25c26d,correspondents (correspondence writers),,,
2bdee2ec-d65c-5972-b153-601dee25c26d,correspondents (correspondence writers),,,
2bdee2ec-d65c-5972-b153-601dee25c26d,recipients (people),,,
